Txn_ID,Order_Date,Cust_ID,Prod_ID,Store_Code,Quantity,Discount,Payment_Mode,Created_On,Updated_On
TB103893,2025-03-19,CB1294,PB1002,SB114,1,15.0,net banking,2025-03-20,2025-04-03
TB103894,2025-06-10,CB1194,PB1019,SB112,8,5.0,UPI,2025-06-10,2025-06-27
TB103895,2025-09-16,CB1326,PB1054,SB106,2,15.0,upi,2025-09-17,2025-10-07
TB103896,2025-10-18,CB1269,PB1109,SB117,9,10.0,Net Banking,2025-10-18,2025-10-19
TB103897,2026-02-22,CB1257,PB1050,SB108,2,10.0,UPI,2026-02-22,2026-03-15
TB103898,2024-04-08,CB1336,PB1043,SB113,5,15.0,Cash,2024-04-10,2024-04-15
TB103899,2025-05-29,CB1314,PB1011,SB113,10,0.0,UPI,2025-05-30,2025-06-08
TB103900,2024-10-23,CB1312,PB1088,SB101,4,,Net Banking,2024-10-25,2024-11-22
TB103901,2024-05-27,CB1331,PB1002,SB108,8,20.0,Cash,2024-05-29,2024-05-30
TB103902,2023-09-25,CB1306,PB1058,SB102,2,,upi,2023-09-26,2023-10-22
TB103903,2026-02-05,CB1294,PB1013,SB107,9,10.0,Net Banking,2026-02-05,2026-02-28
TB103904,2026-01-20,CB1006,PB1060,SB109,8,15.0,Card,2026-01-20,2026-02-07
TB103905,2023-08-30,CB1307,PB1032,SB113,2,5.0,Card,2023-08-31,2023-09-29
TB103906,2024-11-29,CB1090,PB1015,SB114,3,0.0,UPI,2024-11-29,2024-12-11
TB103907,2026-02-01,CB1142,PB1066,SB101,6,15.0,Card,2026-02-03,2026-02-19
TB103908,2024-04-19,CB1119,PB1097,SB117,9,10.0,Cash,2024-04-19,2024-05-13
TB103909,2024-01-29,CB1003,PB1053,SB112,2,20.0,net banking,2024-01-31,2024-02-26
TB103910,2024-05-05,CB1160,PB1044,SB109,8,0.0,Net Banking,2024-05-06,2024-06-02
TB103911,2026-03-21,CB1063,PB1004,SB106,6,,upi,2026-03-21,2026-04-14
TB103912,2024-09-15,CB1279,PB1032,SB107,3,0.0,upi,2024-09-15,2024-10-14
TB103913,2026-03-16,CB1247,PB1073,SB101,10,20.0,CARD,2026-03-17,2026-03-28
TB103914,2024-11-25,CB1253,PB1011,SB116,8,0.0,UPI,2024-11-27,2024-12-11
TB103915,2024-01-29,CB1232,PB1117,SB102,9,15.0,Cash,2024-01-29,2024-02-09
TB103916,2023-05-31,CB1003,PB1043,SB103,7,,Net Banking,2023-05-31,2023-06-08
TB103917,2024-06-02,CB1303,PB1042,SB107,9,5.0,CARD,2024-06-04,2024-06-29
TB103918,2025-07-06,CB1286,PB1059,SB113,2,10.0,net banking,2025-07-07,2025-07-24
TB103919,2025-08-09,CB1199,PB1036,SB108,1,0.0,Cash,2025-08-11,2025-08-24
TB103920,2024-10-26,CB1233,PB1087,SB108,10,,upi,2024-10-28,2024-11-23
TB103921,2025-08-25,CB1091,PB1034,SB114,4,5.0,net banking,2025-08-25,2025-08-26
TB103922,2024-11-13,CB1060,PB1100,SB101,6,10.0,Cash,2024-11-14,2024-12-12
TB103923,2026-01-16,CB1301,PB1039,SB115,1,20.0,CARD,2026-01-17,2026-02-14
TB103924,2023-08-28,CB1011,PB1110,SB111,7,10.0,Cash,2023-08-30,2023-09-01
TB103925,2023-11-29,CB1299,PB1115,SB112,10,15.0,Cash,2023-11-30,2023-12-01
TB103926,2025-09-04,CB1056,PB1007,SB116,2,0.0,net banking,2025-09-05,2025-10-01
TB103927,2025-03-14,CB1149,PB1087,SB112,6,15.0,Net Banking,2025-03-15,2025-04-12
TB103928,2024-11-30,CB1234,PB1020,SB106,10,20.0,Net Banking,2024-12-01,2024-12-05
TB103929,2026-03-26,CB1138,PB1088,SB101,6,20.0,CARD,2026-03-26,2026-04-04
TB103930,2023-01-22,CB1271,PB1110,SB112,7,10.0,Net Banking,2023-01-24,2023-02-09
TB103931,2023-01-24,CB1306,PB1024,SB114,10,,upi,2023-01-25,2023-02-06
TB103932,2024-03-23,CB1244,PB1005,SB115,9,15.0,net banking,2024-03-25,2024-03-29
TB103933,2025-07-23,CB1021,PB1097,SB107,8,10.0,Net Banking,2025-07-24,2025-08-12
TB103934,2023-10-23,CB1302,PB1024,SB115,8,15.0,upi,2023-10-24,2023-10-31
TB103935,2023-06-24,CB1184,PB1016,SB105,4,15.0,Net Banking,2023-06-24,2023-07-24
TB103936,2023-12-20,CB1277,PB1116,SB106,7,0.0,Cash,2023-12-20,2024-01-10
TB103937,2024-02-18,CB1027,PB1101,SB105,4,5.0,CARD,2024-02-18,2024-02-25
TB103938,2024-04-15,CB1206,PB1105,SB101,1,15.0,Net Banking,2024-04-16,2024-04-24
TB103939,2026-03-05,CB1205,PB1079,SB112,1,5.0,Card,2026-03-06,2026-03-28
TB103940,2024-01-26,CB1166,PB1100,SB105,7,20.0,Cash,2024-01-27,2024-02-10
TB103941,2023-07-05,CB1247,PB1092,SB102,4,10.0,UPI,2023-07-05,2023-07-21
TB103942,2025-02-22,CB1173,PB1037,SB118,9,20.0,net banking,2025-02-23,2025-03-03
TB103943,2024-11-28,CB1324,PB1097,SB117,10,0.0,UPI,2024-11-28,2024-12-01
TB103944,2024-06-08,CB1074,PB1068,SB101,5,10.0,cash,2024-06-08,2024-06-19
TB103945,2024-05-22,CB1187,PB1043,SB101,3,10.0,net banking,2024-05-23,2024-06-05
TB103946,2026-02-15,CB1279,PB1051,SB101,8,20.0,Card,2026-02-16,2026-03-05
TB103947,2023-03-28,CB1087,PB1016,SB108,3,20.0,upi,2023-03-28,2023-04-20
TB103948,2025-09-11,CB1167,PB1072,SB113,10,0.0,Net Banking,2025-09-11,2025-10-09
TB103949,2024-03-03,CB1277,PB1104,SB116,3,20.0,net banking,2024-03-05,2024-03-29
TB103950,2023-11-23,CB1129,PB1103,SB106,2,5.0,Cash,2023-11-25,2023-12-10
TB103951,2026-03-08,CB1296,PB1105,SB104,-1,15.0,net banking,2026-03-09,2026-04-03
TB103952,2026-03-28,CB1219,PB1002,SB108,2,10.0,CARD,2026-03-29,2026-04-07
TB103953,2024-01-10,CB1242,PB1001,SB101,1,20.0,cash,2024-01-12,2024-01-29
TB103954,2023-06-10,CB1250,PB1040,SB111,9,5.0,upi,2023-06-12,2023-06-13
TB103955,2023-11-04,CB1336,PB1097,SB101,3,,upi,2023-11-04,2023-11-08
TB103956,2025-09-28,CB1035,PB1051,SB109,5,10.0,net banking,2025-09-29,2025-10-08
TB103957,2023-10-09,CB1029,PB1112,SB109,2,,Net Banking,2023-10-11,2023-11-07
TB103958,2025-04-30,CB1333,PB1095,SB101,6,15.0,upi,2025-04-30,2025-05-27
TB103959,2024-12-29,CB1230,PB1033,SB109,10,,Card,2024-12-29,2025-01-10
TB103960,2023-04-15,CB1029,PB1062,SB118,7,,cash,2023-04-15,2023-05-12
TB103961,2024-08-21,CB1007,PB1074,SB112,4,5.0,net banking,2024-08-23,2024-09-09
TB103962,2023-10-18,CB1204,PB1069,SB101,4,20.0,Net Banking,2023-10-18,2023-11-09
TB103963,2023-04-11,CB1229,PB1077,SB105,6,10.0,CARD,2023-04-11,2023-05-08
TB103964,2023-10-03,CB1340,PB1069,SB111,5,0.0,upi,2023-10-04,2023-10-19
TB103965,2025-07-31,CB1055,PB1073,SB114,1,10.0,net banking,2025-07-31,2025-08-03
TB103966,2025-09-16,CB1067,PB1045,SB103,10,0.0,Card,2025-09-18,2025-09-22
TB103967,2023-04-05,CB1282,PB1093,SB112,3,20.0,Card,2023-04-05,2023-05-02
TB103968,2024-05-02,CB1231,PB1108,SB101,10,5.0,Cash,2024-05-02,2024-05-24
TB103969,2026-03-24,CB1300,PB1044,SB117,8,5.0,Card,2026-03-26,2026-04-22
TB103970,2023-07-31,CB1166,PB1104,SB104,6,,upi,2023-08-01,2023-08-18
TB103971,2025-05-29,CB1043,PB1037,SB106,8,20.0,UPI,2025-05-29,2025-06-23
TB103972,2025-08-13,CB1057,PB1102,SB110,5,15.0,Card,2025-08-14,2025-09-09
TB103973,2024-09-04,CB1299,PB1053,SB106,4,15.0,Net Banking,2024-09-06,2024-10-01
TB103974,2023-09-24,CB1280,PB1031,SB103,9,0.0,Card,2023-09-25,2023-10-14
TB103975,2024-09-07,CB1121,PB1098,SB114,8,15.0,net banking,2024-09-09,2024-09-27
TB103976,2025-09-10,CB1098,PB1082,SB110,5,10.0,CARD,2025-09-10,2025-10-08
TB103977,2024-12-02,CB1254,PB1022,SB113,9,15.0,cash,2024-12-03,2024-12-22
TB103978,2025-09-02,CB1115,PB1115,SB117,5,15.0,UPI,2025-09-02,2025-09-12
TB103979,2023-11-17,CB1116,PB1035,SB118,1,20.0,UPI,2023-11-19,2023-12-18
TB103980,2024-08-30,CB1215,PB1007,SB101,10,15.0,UPI,2024-08-30,2024-09-08
TB103981,2026-03-08,CB1215,PB1090,SB112,2,20.0,net banking,2026-03-09,2026-03-09
TB103982,2024-04-12,CB1086,PB1052,SB113,5,5.0,Card,2024-04-13,2024-04-26
TB103983,2023-09-15,CB1017,PB1029,SB114,3,20.0,CARD,2023-09-16,2023-09-24
TB103984,2023-04-19,CB1323,PB1008,SB104,5,0.0,cash,2023-04-21,2023-05-15
TB103985,2023-10-31,CB1236,PB1024,SB106,2,0.0,Net Banking,2023-11-01,2023-11-08
TB103986,2024-09-28,CB1216,PB1074,SB101,6,15.0,UPI,2024-09-28,2024-10-06
TB103987,2023-05-15,CB1115,PB1028,SB111,10,5.0,Cash,2023-05-17,2023-05-25
TB103988,2025-07-07,CB1276,PB1082,SB108,10,5.0,cash,2025-07-08,2025-07-13
TB103989,2025-05-04,CB1245,PB1103,SB103,8,,cash,2025-05-06,2025-05-19
TB103990,2024-05-25,CB1221,PB1099,SB106,3,5.0,Cash,2024-05-27,2024-05-27
TB103991,2025-08-10,CB1167,PB1002,SB102,7,5.0,CARD,2025-08-12,2025-09-05
TB103992,2023-10-21,CB1020,PB1091,SB102,10,0.0,Net Banking,2023-10-23,2023-11-10
TB103993,2024-09-07,CB1155,PB1019,SB115,5,0.0,net banking,2024-09-08,2024-09-21
TB103994,2024-05-25,CB1134,PB1085,SB102,6,10.0,Cash,2024-05-27,2024-06-18
TB103995,2023-12-27,CB1318,PB1064,SB105,7,0.0,UPI,2023-12-29,2024-01-05
TB103996,2025-06-05,CB1293,PB1029,SB107,5,10.0,Cash,2025-06-06,2025-07-06
TB103997,2024-04-18,CB1010,PB1036,SB111,10,15.0,CARD,2024-04-20,2024-05-08
TB103998,2024-01-11,CB1241,PB1072,SB108,9,5.0,cash,2024-01-13,2024-01-24
TB103999,2025-07-24,CB1114,PB1032,SB101,2,20.0,net banking,2025-07-24,2025-07-31
TB104000,2024-04-21,CB1026,PB1024,SB108,4,5.0,Net Banking,2024-04-22,2024-05-02
TB104001,2024-09-27,CB1151,PB1098,SB116,3,5.0,Cash,2024-09-27,2024-10-24
TB104002,2023-02-14,CB1098,PB1092,SB115,6,20.0,Card,2023-02-16,2023-03-06
TB104003,2023-04-23,CB1166,PB1118,SB103,1,10.0,Net Banking,2023-04-23,2023-04-30
TB104004,2023-04-09,CB1050,PB1105,SB101,6,5.0,net banking,2023-04-09,2023-04-16
TB104005,2023-07-03,CB1274,PB1110,SB116,6,10.0,UPI,2023-07-04,2023-08-03
TB104006,2024-06-30,CB1078,PB1020,SB110,5,0.0,cash,2024-07-02,2024-07-24
TB104007,2025-03-16,CB1318,PB1021,SB112,10,0.0,cash,2025-03-17,2025-03-19
TB104008,2023-06-29,CB1019,PB1063,SB117,9,5.0,upi,2023-06-29,2023-07-09
TB104009,2023-07-06,CB1011,PB1045,SB108,6,,Cash,2023-07-06,2023-08-01
TB104010,2024-06-04,CB1057,PB1043,SB116,8,,cash,2024-06-04,2024-06-23
TB104011,2025-01-03,CB1222,PB1103,SB108,7,0.0,Card,2025-01-04,2025-02-03
TB104012,2025-11-20,CB1210,PB1032,SB101,5,5.0,Net Banking,2025-11-22,2025-12-12
TB104013,2023-09-04,CB1344,PB1086,SB118,2,5.0,cash,2023-09-06,2023-09-19
TB104014,2025-06-04,CB1001,PB1059,SB114,1,5.0,upi,2025-06-04,2025-06-14
TB104015,2024-10-02,CB1161,PB1078,SB118,1,5.0,Net Banking,2024-10-02,2024-10-11
TB104016,2025-10-22,CB1305,PB1058,SB115,7,,upi,2025-10-23,2025-11-13
TB104017,2024-09-18,CB1013,PB1117,SB117,7,5.0,UPI,2024-09-18,2024-10-09
TB104018,2023-03-19,CB1214,PB1094,SB104,5,0.0,UPI,2023-03-19,2023-03-20
TB104019,2024-03-19,CB1269,PB1065,SB118,9,15.0,upi,2024-03-21,2024-03-25
TB104020,2026-01-06,CB1201,PB1085,SB104,5,0.0,Net Banking,2026-01-08,2026-01-14
TB104021,2024-05-12,CB1261,PB1061,SB118,7,0.0,cash,2024-05-14,2024-05-30
TB104022,2023-07-01,CB1216,PB1120,SB102,6,,cash,2023-07-03,2023-07-29
TB104023,2023-03-14,CB1205,PB1098,SB118,6,15.0,Card,2023-03-16,2023-04-03
TB104024,2025-02-17,CB1007,PB1062,SB105,1,20.0,net banking,2025-02-18,2025-02-23
TB104025,2023-11-17,CB1058,PB1087,SB110,9,,net banking,2023-11-17,2023-12-10
TB104026,2023-11-13,CB1181,PB1054,SB110,4,15.0,UPI,2023-11-15,2023-11-21
TB104027,2025-08-12,CB1274,PB1029,SB102,1,,Net Banking,2025-08-14,2025-08-21
TB104028,2025-06-27,CB1322,PB1073,SB112,10,20.0,upi,2025-06-29,2025-07-23
TB104029,2024-06-06,CB1105,PB1053,SB115,9,20.0,upi,2024-06-07,2024-06-16
TB104030,2024-06-16,CB1019,PB1056,SB113,10,10.0,Net Banking,2024-06-17,2024-07-02
TB104031,2025-07-09,CB1252,PB1115,SB104,6,20.0,upi,2025-07-10,2025-07-12
TB104032,2025-05-20,CB1180,PB1086,SB112,1,15.0,Net Banking,2025-05-21,2025-06-01
TB104033,2024-02-29,CB1025,PB1118,SB115,9,0.0,CARD,2024-03-01,2024-03-08
TB104034,2023-10-28,CB1179,PB1068,SB112,3,0.0,Net Banking,2023-10-28,2023-11-20
TB104035,2024-11-09,CB1247,PB1102,SB108,8,15.0,UPI,2024-11-09,2024-11-16
TB104036,2024-02-14,CB1247,PB1014,SB106,9,15.0,Net Banking,2024-02-14,2024-02-26
TB104037,2023-08-09,CB1345,PB1020,SB101,8,20.0,upi,2023-08-10,2023-08-19
TB104038,2023-10-22,CB1192,PB1105,SB110,3,0.0,cash,2023-10-23,2023-11-13
TB104039,2024-10-19,CB1152,PB1076,SB102,6,0.0,UPI,2024-10-19,2024-11-09
TB104040,2026-02-28,CB1291,PB1109,SB116,4,20.0,Net Banking,2026-03-02,2026-03-31
TB104041,2025-07-27,CB1070,PB1040,SB113,8,20.0,upi,2025-07-27,2025-08-12
TB104042,2025-03-13,CB1128,PB1068,SB108,5,5.0,UPI,2025-03-13,2025-03-13
TB104043,2023-02-26,CB1115,PB1041,SB106,5,0.0,Cash,2023-02-26,2023-03-16
TB104044,2024-04-07,CB1055,PB1057,SB114,5,,cash,2024-04-07,2024-04-22
TB104045,2024-07-09,CB1263,PB1080,SB116,3,15.0,CARD,2024-07-10,2024-08-03
TB104046,2025-01-05,CB1081,PB1019,SB111,7,20.0,Card,2025-01-05,2025-01-21
TB104047,2025-07-15,CB1003,PB1022,SB105,1,15.0,CARD,2025-07-16,2025-08-05
TB104048,2023-03-18,CB1191,PB1049,SB115,1,10.0,net banking,2023-03-18,2023-03-25
TB104049,2023-07-29,CB1266,PB1073,SB102,6,0.0,Cash,2023-07-29,2023-08-09
TB104050,2023-07-29,CB1260,PB1113,SB101,3,,cash,2023-07-31,2023-08-27
TB104051,2023-05-23,CB1278,PB1103,SB104,1,15.0,Card,2023-05-24,2023-06-05
TB104052,2024-03-21,CB1284,PB1038,SB109,9,15.0,net banking,2024-03-23,2024-03-27
TB104053,2023-03-10,CB1214,PB1011,SB111,4,15.0,Card,2023-03-12,2023-03-29
TB104054,2025-08-28,CB1145,PB1039,SB110,9,10.0,Card,2025-08-29,2025-09-17
TB104055,2023-01-31,CB1077,PB1033,SB118,9,10.0,Net Banking,2023-01-31,2023-02-05
TB104056,2024-01-27,CB1121,PB1060,SB103,8,5.0,Cash,2024-01-29,2024-01-31
TB104057,2025-01-21,CB1273,PB1005,SB105,2,0.0,Net Banking,2025-01-21,2025-01-28
TB104058,2025-02-18,CB1063,PB1078,SB108,5,0.0,Net Banking,2025-02-20,2025-03-10
TB104059,2023-01-14,CB1233,PB1120,SB103,5,0.0,upi,2023-01-15,2023-01-17
TB104060,2023-07-28,CB1162,PB1109,SB113,3,20.0,Card,2023-07-30,2023-08-24
TB104061,2024-09-14,CB1283,PB1086,SB107,9,15.0,Cash,2024-09-16,2024-10-01
TB104062,2023-05-10,CB1144,PB1012,SB107,2,10.0,upi,2023-05-10,2023-05-17
TB104063,2025-11-22,CB1160,PB1002,SB111,2,20.0,upi,2025-11-22,2025-11-25
TB104064,2024-04-19,CB1228,PB1112,SB101,2,,Cash,2024-04-19,2024-04-29
TB104065,2024-09-30,CB1213,PB1001,SB109,6,20.0,UPI,2024-10-01,2024-10-02
TB104066,2025-03-02,CB1235,PB1068,SB107,9,10.0,upi,2025-03-03,2025-03-06
TB104067,2023-02-14,CB1200,PB1035,SB111,6,10.0,net banking,2023-02-14,2023-02-17
TB104068,2023-09-14,CB1308,PB1035,SB102,8,10.0,net banking,2023-09-14,2023-09-28
TB104069,2024-07-02,CB1136,PB1034,SB117,8,5.0,net banking,2024-07-02,2024-07-09
TB104070,2023-01-08,CB1312,PB1014,SB108,4,5.0,Net Banking,2023-01-10,2023-02-09
TB104071,2024-08-14,CB1154,PB1010,SB101,7,,Net Banking,2024-08-14,2024-08-19
TB104072,2023-02-04,CB1180,PB1030,SB103,8,15.0,UPI,2023-02-04,2023-02-09
TB104073,2024-12-13,CB1045,PB1088,SB102,4,15.0,upi,2024-12-14,2025-01-12
TB104074,2023-02-24,CB1152,PB1053,SB104,6,15.0,Card,2023-02-26,2023-03-17
TB104075,2024-10-21,CB1148,PB1003,SB102,7,0.0,Cash,2024-10-21,2024-11-02
TB104076,2025-06-21,CB1238,PB1077,SB110,7,20.0,Net Banking,2025-06-22,2025-07-22
TB104077,2025-11-28,CB1265,PB1009,SB115,5,20.0,UPI,2025-11-30,2025-12-08
TB104078,2024-05-19,CB1028,PB1118,SB115,1,0.0,net banking,2024-05-20,2024-06-14
TB104079,2023-01-09,CB1335,PB1062,SB111,4,15.0,Cash,2023-01-09,2023-01-23
TB104080,2024-02-09,CB1271,PB1014,SB104,8,0.0,upi,2024-02-09,2024-03-06
TB104081,2025-06-24,CB1027,PB1005,SB109,7,,UPI,2025-06-24,2025-07-12
TB104082,2023-12-15,CB1045,PB1104,SB112,5,10.0,cash,2023-12-15,2023-12-23
TB104083,2025-05-16,CB1120,PB1086,SB117,4,5.0,Cash,2025-05-17,2025-05-25
TB104084,2026-03-02,CB1192,PB1021,SB108,6,,upi,2026-03-04,2026-03-17
TB104085,2025-09-10,CB1185,PB1032,SB101,4,5.0,UPI,2025-09-12,2025-09-12
TB104086,2024-09-29,CB1093,PB1050,SB113,10,20.0,cash,2024-10-01,2024-10-23
TB104087,2024-03-15,CB1315,PB1062,SB115,2,,CARD,2024-03-17,2024-03-29
TB104088,2023-08-01,CB1219,PB1089,SB105,5,20.0,Cash,2023-08-02,2023-08-08
TB104089,2025-11-03,CB1101,PB1102,SB118,3,,cash,2025-11-04,2025-11-26
TB104090,2025-12-13,CB1319,PB1020,SB116,4,10.0,Net Banking,2025-12-14,2026-01-10
TB104091,2026-02-07,CB1041,PB1119,SB108,5,0.0,Cash,2026-02-08,2026-03-01
TB104092,2026-03-26,CB1312,PB1050,SB115,8,0.0,UPI,2026-03-26,2026-04-20
TB104093,2025-05-31,CB1329,PB1013,SB116,9,10.0,CARD,2025-05-31,2025-06-11
TB104094,2024-10-16,CB1063,PB1050,SB105,2,5.0,cash,2024-10-17,2024-11-05
TB104095,2023-02-20,CB1314,PB1025,SB112,9,20.0,Cash,2023-02-21,2023-03-15
TB104096,2025-03-16,CB1274,PB1089,SB115,10,5.0,UPI,2025-03-17,2025-03-29
TB104097,2023-07-28,CB1185,PB1063,SB101,6,,CARD,2023-07-29,2023-08-19
TB104098,2024-05-01,CB1051,PB1093,SB118,8,5.0,Net Banking,2024-05-02,2024-05-23
TB104099,2025-03-25,CB1165,PB1017,SB102,6,5.0,cash,2025-03-27,2025-04-14
TB104100,2023-02-18,CB1028,PB1001,SB102,7,5.0,upi,2023-02-20,2023-03-21
TB104101,2023-08-16,CB1043,PB1105,SB111,1,,Net Banking,2023-08-18,2023-09-11
TB104102,2023-06-01,CB1099,PB1072,SB109,8,20.0,Cash,2023-06-02,2023-06-04
TB104103,2025-11-19,CB1001,PB1007,SB118,4,0.0,Card,2025-11-19,2025-11-23
TB104104,2024-01-31,CB1294,PB1080,SB102,7,10.0,Net Banking,2024-02-02,2024-02-29
TB104105,2025-09-06,CB1038,PB1008,SB109,4,,Cash,2025-09-06,2025-09-12
TB104106,2025-12-19,CB1322,PB1032,SB114,8,,cash,2025-12-19,2026-01-03
TB104107,2024-10-11,CB1071,PB1017,SB103,10,0.0,Card,2024-10-13,2024-10-26
TB104108,2023-10-14,CB1270,PB1094,SB113,2,5.0,Cash,2023-10-14,2023-10-27
TB104109,2023-09-06,CB1015,PB1020,SB107,4,0.0,Net Banking,2023-09-07,2023-09-19
TB104110,2024-06-20,CB1312,PB1031,SB114,7,,CARD,2024-06-20,2024-07-12
TB104111,2024-10-10,CB1212,PB1109,SB115,2,20.0,Net Banking,2024-10-12,2024-10-31
TB104112,2024-07-14,CB1116,PB1101,SB103,3,5.0,CARD,2024-07-14,2024-08-09
TB104113,2024-01-03,CB1326,PB1104,SB113,3,20.0,net banking,2024-01-04,2024-01-08
TB104114,2023-07-28,CB1237,PB1075,SB109,4,20.0,cash,2023-07-28,2023-08-09
TB104115,2023-12-05,CB1213,PB1098,SB109,10,5.0,Cash,2023-12-05,2023-12-15
TB104116,2024-09-09,CB1323,PB1055,SB118,4,10.0,Net Banking,2024-09-11,2024-09-27
TB104117,2025-11-04,CB1159,PB1101,SB108,2,0.0,CARD,2025-11-04,2025-12-01
TB104118,2023-04-05,CB1267,PB1004,SB111,10,0.0,net banking,2023-04-06,2023-04-14
TB104119,2025-09-07,CB1179,PB1077,SB102,6,10.0,Net Banking,2025-09-07,2025-10-03
TB104120,2023-12-08,CB1027,PB1022,SB112,10,15.0,upi,2023-12-09,2023-12-25
TB104121,2023-11-08,CB1200,PB1031,SB115,5,,Card,2023-11-08,2023-11-30
TB104122,2023-08-27,CB1203,PB1093,SB101,7,,CARD,2023-08-28,2023-09-02
TB104123,2023-10-26,CB1038,PB1069,SB101,5,20.0,Card,2023-10-26,2023-11-05
TB104124,2024-10-16,CB1291,PB1063,SB115,10,20.0,CARD,2024-10-17,2024-11-07
TB104125,2025-07-21,CB1251,PB1110,SB111,6,20.0,cash,2025-07-23,2025-07-29
TB104126,2023-05-19,CB1131,PB1093,SB115,3,,Cash,2023-05-21,2023-06-20
TB104127,2023-06-24,CB1201,PB1119,SB115,4,15.0,UPI,2023-06-24,2023-06-26
TB104128,2024-03-23,CB1182,PB1051,SB115,3,15.0,Net Banking,2024-03-25,2024-04-10
TB104129,2023-08-02,CB1150,PB1094,SB106,9,10.0,CARD,2023-08-02,2023-08-07
TB104130,2024-03-01,CB1022,PB1047,SB113,9,0.0,CARD,2024-03-01,2024-03-26
TB104131,2023-03-07,CB1296,PB1022,SB109,3,20.0,Card,2023-03-09,2023-04-08
TB104132,2025-11-13,CB1021,PB1114,SB116,2,5.0,CARD,2025-11-14,2025-11-21
TB104133,2023-06-20,CB1219,PB1046,SB110,4,15.0,cash,2023-06-20,2023-07-10
TB104134,2023-11-02,CB1004,PB1009,SB115,3,15.0,UPI,2023-11-02,2023-11-02
TB104135,2026-02-01,CB1130,PB1107,SB103,8,20.0,Net Banking,2026-02-02,2026-02-06
TB104136,2023-11-25,CB1108,PB1081,SB113,7,,cash,2023-11-26,2023-12-15
TB104137,2023-05-16,CB1181,PB1043,SB103,6,,UPI,2023-05-16,2023-06-04
TB104138,2023-02-07,CB1263,PB1015,SB110,1,0.0,Cash,2023-02-08,2023-03-08
TB104139,2023-09-21,CB1025,PB1002,SB107,4,5.0,Net Banking,2023-09-21,2023-10-04
TB104140,2023-01-22,CB1165,PB1005,SB105,4,5.0,CARD,2023-01-23,2023-01-27
TB104141,2023-01-06,CB1350,PB1019,SB109,5,5.0,CARD,2023-01-08,2023-02-05
TB104142,2025-07-24,CB1059,PB1056,SB105,10,5.0,UPI,2025-07-25,2025-08-19
TB104143,2023-08-18,CB1064,PB1055,SB114,4,15.0,Net Banking,2023-08-19,2023-09-10
TB104144,2026-02-17,CB1005,PB1032,SB107,5,,UPI,2026-02-18,2026-03-13
TB104145,2024-06-04,CB1010,PB1050,SB104,2,10.0,Net Banking,2024-06-05,2024-06-13
TB104146,2025-03-11,CB1016,PB1088,SB118,1,15.0,Cash,2025-03-12,2025-03-30
TB104147,2024-08-17,CB1052,PB1043,SB104,1,20.0,net banking,2024-08-19,2024-08-29
TB104148,2025-04-13,CB1088,PB1067,SB101,7,20.0,Card,2025-04-14,2025-04-18
TB104149,2024-08-28,CB1163,PB1105,SB101,1,10.0,Net Banking,2024-08-28,2024-08-31
TB104150,2026-03-19,CB1063,PB1043,SB106,4,0.0,cash,2026-03-21,2026-04-03
TB104151,2025-02-01,CB1069,PB1085,SB118,3,5.0,UPI,2025-02-01,2025-02-23
TB104152,2024-10-26,CB1234,PB1083,SB115,4,20.0,Cash,2024-10-28,2024-11-23
TB104153,2024-04-26,CB1157,PB1064,SB113,1,10.0,Card,2024-04-27,2024-05-26
TB104154,2024-11-27,CB1306,PB1047,SB102,4,,upi,2024-11-29,2024-12-26
TB104155,2023-06-28,CB1167,PB1041,SB117,3,10.0,Net Banking,2023-06-28,2023-07-27
TB104156,2024-01-07,CB1283,PB1069,SB106,9,,Net Banking,2024-01-08,2024-01-22
TB104157,2023-03-24,CB1273,PB1076,SB101,5,15.0,CARD,2023-03-24,2023-03-26
TB104158,2023-02-10,CB1260,PB1001,SB116,9,10.0,upi,2023-02-11,2023-03-12
TB104159,2026-01-18,CB1092,PB1078,SB108,3,10.0,cash,2026-01-19,2026-01-21
TB104160,2024-11-03,CB1306,PB1113,SB106,6,10.0,UPI,2024-11-05,2024-11-29
TB104161,2024-10-29,CB1209,PB1057,SB111,10,10.0,net banking,2024-10-31,2024-11-25
TB104162,2025-10-12,CB1349,PB1025,SB115,2,0.0,CARD,2025-10-14,2025-11-02
TB104163,2023-02-07,CB1211,PB1019,SB115,8,10.0,Cash,2023-02-09,2023-02-18
TB104164,2024-10-27,CB1001,PB1071,SB112,7,0.0,net banking,2024-10-29,2024-11-01
TB104165,2023-03-21,CB1093,PB1015,SB107,3,10.0,CARD,2023-03-21,2023-04-18
TB104166,2025-02-15,CB1032,PB1001,SB117,7,20.0,CARD,2025-02-17,2025-03-05
TB104167,2024-07-11,CB1067,PB1086,SB117,2,,CARD,2024-07-12,2024-07-25
TB104168,2023-01-15,CB1200,PB1116,SB104,5,15.0,upi,2023-01-17,2023-02-15
TB104169,2024-05-19,CB1328,PB1062,SB105,10,20.0,net banking,2024-05-21,2024-06-16
TB104170,2023-08-04,CB1025,PB1117,SB108,7,10.0,CARD,2023-08-06,2023-09-04
TB104171,2025-12-02,CB1266,PB1087,SB112,9,,Card,2025-12-04,2025-12-19
TB104172,2025-11-17,CB1315,PB1066,SB113,9,,upi,2025-11-18,2025-12-11
TB104173,2026-01-23,CB1240,PB1051,SB108,10,5.0,UPI,2026-01-24,2026-02-17
